paper_id,title,year,url,arxiv_id,primary_category,categories,pdf_url,topic,reason
P0148,Evaluating and Enhancing LLMs Agent based on Theory of Mind in Guandan: A Multi-Player Cooperative Game under Imperfect Information,2024,http://arxiv.org/abs/2408.02559v1,2408.02559v1,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2408.02559v1,,ranked_by=relevance;score=5
P0149,Executable Code Actions Elicit Better LLM Agents,2024,http://arxiv.org/abs/2402.01030v4,2402.01030v4,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2402.01030v4,,ranked_by=relevance;score=5
P0150,Federated In-Context LLM Agent Learning,2024,http://arxiv.org/abs/2412.08054v1,2412.08054v1,cs.LG,"cs.LG,cs.AI,cs.CL,cs.CR",https://arxiv.org/pdf/2412.08054v1,,ranked_by=relevance;score=5
P0151,Human-Centered LLM-Agent User Interface: A Position Paper,2024,http://arxiv.org/abs/2405.13050v2,2405.13050v2,cs.HC,"cs.HC,cs.AI",https://arxiv.org/pdf/2405.13050v2,,ranked_by=relevance;score=5
P0152,Imprompter: Tricking LLM Agents into Improper Tool Use,2024,http://arxiv.org/abs/2410.14923v2,2410.14923v2,cs.CR,cs.CR,https://arxiv.org/pdf/2410.14923v2,,ranked_by=relevance;score=5
P0153,Large Language Models as Urban Residents: An LLM Agent Framework for Personal Mobility Generation,2024,http://arxiv.org/abs/2402.14744v3,2402.14744v3,cs.AI,"cs.AI,cs.CL,cs.CY,cs.LG",https://arxiv.org/pdf/2402.14744v3,,ranked_by=relevance;score=5
P0154,LightVA: Lightweight Visual Analytics with LLM Agent-Based Task Planning and Execution,2024,http://arxiv.org/abs/2411.05651v2,2411.05651v2,cs.HC,cs.HC,https://arxiv.org/pdf/2411.05651v2,,ranked_by=relevance;score=5
P0155,MIRAI: Evaluating LLM Agents for Event Forecasting,2024,http://arxiv.org/abs/2407.01231v1,2407.01231v1,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2407.01231v1,,ranked_by=relevance;score=5
P0156,Moral Alignment for LLM Agents,2024,http://arxiv.org/abs/2410.01639v4,2410.01639v4,cs.LG,"cs.LG,cs.AI,cs.CY",https://arxiv.org/pdf/2410.01639v4,,ranked_by=relevance;score=5
P0157,SOEN-101: Code Generation by Emulating Software Process Models Using Large Language Model Agents,2024,http://arxiv.org/abs/2403.15852v2,2403.15852v2,cs.SE,"cs.SE,cs.AI",https://arxiv.org/pdf/2403.15852v2,,ranked_by=relevance;score=5
P0158,Small LLMs Are Weak Tool Learners: A Multi-LLM Agent,2024,http://arxiv.org/abs/2401.07324v3,2401.07324v3,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2401.07324v3,,ranked_by=relevance;score=5
P0159,Testing and Understanding Erroneous Planning in LLM Agents through Synthesized User Inputs,2024,http://arxiv.org/abs/2404.17833v1,2404.17833v1,cs.AI,"cs.AI,cs.PL",https://arxiv.org/pdf/2404.17833v1,,ranked_by=relevance;score=5
P0160,Transforming Wearable Data into Personal Health Insights using Large Language Model Agents,2024,http://arxiv.org/abs/2406.06464v4,2406.06464v4,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2406.06464v4,,ranked_by=relevance;score=5
P0161,UrbanKGent: A Unified Large Language Model Agent Framework for Urban Knowledge Graph Construction,2024,http://arxiv.org/abs/2402.06861v2,2402.06861v2,cs.AI,cs.AI,https://arxiv.org/pdf/2402.06861v2,,ranked_by=relevance;score=5
P0162,Using a Feedback Loop for LLM-based Infrastructure as Code Generation,2024,http://arxiv.org/abs/2411.19043v1,2411.19043v1,cs.SE,"cs.SE,cs.AI",https://arxiv.org/pdf/2411.19043v1,,ranked_by=relevance;score=5
P0163,"You Name It, I Run It: An LLM Agent to Execute Tests of Arbitrary Projects",2024,http://arxiv.org/abs/2412.10133v2,2412.10133v2,cs.SE,"cs.SE,cs.AI",https://arxiv.org/pdf/2412.10133v2,,ranked_by=relevance;score=5
P0164,AVIS: Autonomous Visual Information Seeking with Large Language Model Agent,2023,http://arxiv.org/abs/2306.08129v3,2306.08129v3,cs.CV,"cs.CV,cs.AI,cs.CL",https://arxiv.org/pdf/2306.08129v3,,ranked_by=relevance;score=5
P0165,MathChat: Converse to Tackle Challenging Math Problems with LLM Agents,2023,http://arxiv.org/abs/2306.01337v3,2306.01337v3,cs.CL,"cs.CL,stat.ML",https://arxiv.org/pdf/2306.01337v3,,ranked_by=relevance;score=5
P0166,Active Context Compression: Autonomous Memory Management in LLM Agents,2026,http://arxiv.org/abs/2601.07190v1,2601.07190v1,cs.AI,cs.AI,https://arxiv.org/pdf/2601.07190v1,,ranked_by=relevance;score=4
P0167,Agentic Memory: Learning Unified Long-Term and Short-Term Memory Management for Large Language Model Agents,2026,http://arxiv.org/abs/2601.01885v1,2601.01885v1,cs.CL,cs.CL,https://arxiv.org/pdf/2601.01885v1,,ranked_by=relevance;score=4
P0168,Controlling Long-Horizon Behavior in Language Model Agents with Explicit State Dynamics,2026,http://arxiv.org/abs/2601.16087v1,2601.16087v1,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2601.16087v1,,ranked_by=relevance;score=4
P0169,Coordinated Pandemic Control with Large Language Model Agents as Policymaking Assistants,2026,http://arxiv.org/abs/2601.09264v1,2601.09264v1,cs.AI,cs.AI,https://arxiv.org/pdf/2601.09264v1,,ranked_by=relevance;score=4
P0170,EnvScaler: Scaling Tool-Interactive Environments for LLM Agent via Programmatic Synthesis,2026,http://arxiv.org/abs/2601.05808v1,2601.05808v1,cs.CL,"cs.CL,cs.AI,cs.LG",https://arxiv.org/pdf/2601.05808v1,,ranked_by=relevance;score=4
P0171,From Failure to Mastery: Generating Hard Samples for Tool-use Agents,2026,http://arxiv.org/abs/2601.01498v1,2601.01498v1,cs.CL,cs.CL,https://arxiv.org/pdf/2601.01498v1,,ranked_by=relevance;score=4
P0172,Inferring Latent Intentions: Attributional Natural Language Inference in LLM Agents,2026,http://arxiv.org/abs/2601.08742v1,2601.08742v1,cs.CL,cs.CL,https://arxiv.org/pdf/2601.08742v1,,ranked_by=relevance;score=4
P0173,IntAgent: NWDAF-Based Intent LLM Agent Towards Advanced Next Generation Networks,2026,http://arxiv.org/abs/2601.13114v1,2601.13114v1,cs.NI,"cs.NI,cs.AI,eess.SY",https://arxiv.org/pdf/2601.13114v1,,ranked_by=relevance;score=4
P0174,"LLM Agents in Law: Taxonomy, Applications, and Challenges",2026,http://arxiv.org/abs/2601.06216v1,2601.06216v1,cs.CY,"cs.CY,cs.AI",https://arxiv.org/pdf/2601.06216v1,,ranked_by=relevance;score=4
P0175,Large Language Model Agent for User-friendly Chemical Process Simulations,2026,http://arxiv.org/abs/2601.11650v1,2601.11650v1,physics.chem-ph,"physics.chem-ph,cs.AI",https://arxiv.org/pdf/2601.11650v1,,ranked_by=relevance;score=4
P0176,MAXS: Meta-Adaptive Exploration with LLM Agents,2026,http://arxiv.org/abs/2601.09259v1,2601.09259v1,cs.AI,cs.AI,https://arxiv.org/pdf/2601.09259v1,,ranked_by=relevance;score=4
P0177,Membox: Weaving Topic Continuity into Long-Range Memory for LLM Agents,2026,http://arxiv.org/abs/2601.03785v2,2601.03785v2,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2601.03785v2,,ranked_by=relevance;score=4
P0178,Replayable Financial Agents: A Determinism-Faithfulness Assurance Harness for Tool-Using LLM Agents,2026,http://arxiv.org/abs/2601.15322v1,2601.15322v1,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2601.15322v1,,ranked_by=relevance;score=4
P0179,Sola-Visibility-ISPM: Benchmarking Agentic AI for Identity Security Posture Management Visibility,2026,http://arxiv.org/abs/2601.07880v1,2601.07880v1,cs.CR,"cs.CR,cs.AI",https://arxiv.org/pdf/2601.07880v1,,ranked_by=relevance;score=4
P0180,The Confidence Dichotomy: Analyzing and Mitigating Miscalibration in Tool-Use Agents,2026,http://arxiv.org/abs/2601.07264v1,2601.07264v1,cs.CL,cs.CL,https://arxiv.org/pdf/2601.07264v1,,ranked_by=relevance;score=4
P0181,ToolGym: an Open-world Tool-using Environment for Scalable Agent Testing and Data Curation,2026,http://arxiv.org/abs/2601.06328v1,2601.06328v1,cs.AI,cs.AI,https://arxiv.org/pdf/2601.06328v1,,ranked_by=relevance;score=4
P0182,What Do LLM Agents Know About Their World? Task2Quiz: A Paradigm for Studying Environment Understanding,2026,http://arxiv.org/abs/2601.09503v1,2601.09503v1,cs.AI,cs.AI,https://arxiv.org/pdf/2601.09503v1,,ranked_by=relevance;score=4
P0183,When Agents Fail: A Comprehensive Study of Bugs in LLM Agents with Automated Labeling,2026,http://arxiv.org/abs/2601.15232v1,2601.15232v1,cs.SE,cs.SE,https://arxiv.org/pdf/2601.15232v1,,ranked_by=relevance;score=4
P0184,A Multi-LLM-Agent-Based Framework for Economic and Public Policy Analysis,2025,http://arxiv.org/abs/2502.16879v1,2502.16879v1,cs.AI,"cs.AI,econ.GN",https://arxiv.org/pdf/2502.16879v1,,ranked_by=relevance;score=4
P0185,A Novel Architecture for Symbolic Reasoning with Decision Trees and LLM Agents,2025,http://arxiv.org/abs/2508.05311v1,2508.05311v1,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2508.05311v1,,ranked_by=relevance;score=4
P0186,A-MEM: Agentic Memory for LLM Agents,2025,http://arxiv.org/abs/2502.12110v11,2502.12110v11,cs.CL,"cs.CL,cs.HC",https://arxiv.org/pdf/2502.12110v11,,ranked_by=relevance;score=4
P0187,ATLAS: Adaptive Trading with LLM AgentS Through Dynamic Prompt Optimization and Multi-Agent Coordination,2025,http://arxiv.org/abs/2510.15949v2,2510.15949v2,q-fin.TR,"q-fin.TR,cs.AI",https://arxiv.org/pdf/2510.15949v2,,ranked_by=relevance;score=4
P0188,Achieving Olympia-Level Geometry Large Language Model Agent via Complexity Boosting Reinforcement Learning,2025,http://arxiv.org/abs/2512.10534v2,2512.10534v2,cs.AI,cs.AI,https://arxiv.org/pdf/2512.10534v2,,ranked_by=relevance;score=4
P0189,Adversarial Reinforcement Learning for Large Language Model Agent Safety,2025,http://arxiv.org/abs/2510.05442v1,2510.05442v1,cs.LG,"cs.LG,cs.AI,cs.CL",https://arxiv.org/pdf/2510.05442v1,,ranked_by=relevance;score=4
P0190,AgenTracer: Who Is Inducing Failure in the LLM Agentic Systems?,2025,http://arxiv.org/abs/2509.03312v2,2509.03312v2,cs.CL,"cs.CL,cs.MA",https://arxiv.org/pdf/2509.03312v2,,ranked_by=relevance;score=4
P0191,Agent-UniRAG: A Trainable Open-Source LLM Agent Framework for Unified Retrieval-Augmented Generation Systems,2025,http://arxiv.org/abs/2505.22571v3,2505.22571v3,cs.CL,"cs.CL,cs.AI,cs.DB,cs.IR",https://arxiv.org/pdf/2505.22571v3,,ranked_by=relevance;score=4
P0192,AgentGuard: Repurposing Agentic Orchestrator for Safety Evaluation of Tool Orchestration,2025,http://arxiv.org/abs/2502.09809v1,2502.09809v1,cs.CR,"cs.CR,cs.AI",https://arxiv.org/pdf/2502.09809v1,,ranked_by=relevance;score=4
P0193,AgentSpec: Customizable Runtime Enforcement for Safe and Reliable LLM Agents,2025,http://arxiv.org/abs/2503.18666v3,2503.18666v3,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2503.18666v3,,ranked_by=relevance;score=4
P0194,AgentVigil: Generic Black-Box Red-teaming for Indirect Prompt Injection against LLM Agents,2025,http://arxiv.org/abs/2505.05849v4,2505.05849v4,cs.CR,"cs.CR,cs.AI",https://arxiv.org/pdf/2505.05849v4,,ranked_by=relevance;score=4
P0195,Aligning LLM agents with human learning and adjustment behavior: a dual agent approach,2025,http://arxiv.org/abs/2511.00993v1,2511.00993v1,cs.AI,"cs.AI,cs.LG",https://arxiv.org/pdf/2511.00993v1,,ranked_by=relevance;score=4
P0196,Aligning Large Language Model Agents with Rational and Moral Preferences: A Supervised Fine-Tuning Approach,2025,http://arxiv.org/abs/2507.20796v1,2507.20796v1,econ.GN,"econ.GN,cs.AI,cs.LG",https://arxiv.org/pdf/2507.20796v1,,ranked_by=relevance;score=4
P0197,Architecting Resilient LLM Agents: A Guide to Secure Plan-then-Execute Implementations,2025,http://arxiv.org/abs/2509.08646v1,2509.08646v1,cs.CR,"cs.CR,cs.AI,eess.SY",https://arxiv.org/pdf/2509.08646v1,,ranked_by=relevance;score=4
P0198,Are LLM Agents the New RPA? A Comparative Study with RPA Across Enterprise Workflows,2025,http://arxiv.org/abs/2509.04198v1,2509.04198v1,cs.CY,"cs.CY,cs.MA",https://arxiv.org/pdf/2509.04198v1,,ranked_by=relevance;score=4
P0199,AutoAgent: A Fully-Automated and Zero-Code Framework for LLM Agents,2025,http://arxiv.org/abs/2502.05957v3,2502.05957v3,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2502.05957v3,,ranked_by=relevance;score=4
P0200,Automated stereotactic radiosurgery planning using a human-in-the-loop reasoning large language model agent,2025,http://arxiv.org/abs/2512.20586v1,2512.20586v1,cs.AI,"cs.AI,cs.CL,cs.HC",https://arxiv.org/pdf/2512.20586v1,,ranked_by=relevance;score=4
P0201,Automating Structural Engineering Workflows with Large Language Model Agents,2025,http://arxiv.org/abs/2510.11004v1,2510.11004v1,cs.MA,"cs.MA,cs.AI,cs.CE,cs.CL",https://arxiv.org/pdf/2510.11004v1,,ranked_by=relevance;score=4
P0202,Autonomy Matters: A Study on Personalization-Privacy Dilemma in LLM Agents,2025,http://arxiv.org/abs/2510.04465v1,2510.04465v1,cs.HC,"cs.HC,cs.AI,cs.CR",https://arxiv.org/pdf/2510.04465v1,,ranked_by=relevance;score=4
P0203,Benevolent Dictators? On LLM Agent Behavior in Dictator Games,2025,http://arxiv.org/abs/2511.08721v1,2511.08721v1,cs.LG,"cs.LG,cs.AI,cs.CL",https://arxiv.org/pdf/2511.08721v1,,ranked_by=relevance;score=4
P0204,BuildBench: Benchmarking LLM Agents on Compiling Real-World Open-Source Software,2025,http://arxiv.org/abs/2509.25248v1,2509.25248v1,cs.SE,"cs.SE,cs.AI,cs.PL",https://arxiv.org/pdf/2509.25248v1,,ranked_by=relevance;score=4
P0205,Can LLM Agents Really Debate? A Controlled Study of Multi-Agent Debate in Logical Reasoning,2025,http://arxiv.org/abs/2511.07784v1,2511.07784v1,cs.MA,cs.MA,https://arxiv.org/pdf/2511.07784v1,,ranked_by=relevance;score=4
P0206,CodeARC: Benchmarking Reasoning Capabilities of LLM Agents for Inductive Program Synthesis,2025,http://arxiv.org/abs/2503.23145v2,2503.23145v2,cs.PL,"cs.PL,cs.AI,cs.CL,cs.LG",https://arxiv.org/pdf/2503.23145v2,,ranked_by=relevance;score=4
P0207,Commercial LLM Agents Are Already Vulnerable to Simple Yet Dangerous Attacks,2025,http://arxiv.org/abs/2502.08586v1,2502.08586v1,cs.LG,"cs.LG,cs.AI",https://arxiv.org/pdf/2502.08586v1,,ranked_by=relevance;score=4
P0208,Comp-X: On Defining an Interactive Learned Image Compression Paradigm With Expert-driven LLM Agent,2025,http://arxiv.org/abs/2508.15243v1,2508.15243v1,cs.CV,cs.CV,https://arxiv.org/pdf/2508.15243v1,,ranked_by=relevance;score=4
P0209,Conformal Constrained Policy Optimization for Cost-Effective LLM Agents,2025,http://arxiv.org/abs/2511.11828v1,2511.11828v1,cs.LG,"cs.LG,cs.AI",https://arxiv.org/pdf/2511.11828v1,,ranked_by=relevance;score=4
P0210,Connecting Large Language Model Agent to High Performance Computing Resource,2025,http://arxiv.org/abs/2502.12280v1,2502.12280v1,cs.DC,"cs.DC,cs.AI",https://arxiv.org/pdf/2502.12280v1,,ranked_by=relevance;score=4
P0211,CostBench: Evaluating Multi-Turn Cost-Optimal Planning and Adaptation in Dynamic Environments for LLM Tool-Use Agents,2025,http://arxiv.org/abs/2511.02734v1,2511.02734v1,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2511.02734v1,,ranked_by=relevance;score=4
P0212,"DEBATE: A Large-Scale Benchmark for Role-Playing LLM Agents in Multi-Agent, Long-Form Debates",2025,http://arxiv.org/abs/2510.25110v1,2510.25110v1,cs.CL,cs.CL,https://arxiv.org/pdf/2510.25110v1,,ranked_by=relevance;score=4
P0213,DRAFT-RL: Multi-Agent Chain-of-Draft Reasoning for Reinforcement Learning-Enhanced LLMs,2025,http://arxiv.org/abs/2511.20468v1,2511.20468v1,cs.AI,cs.AI,https://arxiv.org/pdf/2511.20468v1,,ranked_by=relevance;score=4
P0214,DRF: LLM-AGENT Dynamic Reputation Filtering Framework,2025,http://arxiv.org/abs/2509.05764v1,2509.05764v1,cs.AI,cs.AI,https://arxiv.org/pdf/2509.05764v1,,ranked_by=relevance;score=4
P0215,Demonstrating specification gaming in reasoning models,2025,http://arxiv.org/abs/2502.13295v3,2502.13295v3,cs.AI,cs.AI,https://arxiv.org/pdf/2502.13295v3,,ranked_by=relevance;score=4
P0216,Doc2Agent: Scalable Generation of Tool-Using Agents from API Documentation,2025,http://arxiv.org/abs/2506.19998v1,2506.19998v1,cs.CL,cs.CL,https://arxiv.org/pdf/2506.19998v1,,ranked_by=relevance;score=4
P0217,Does AI-Assisted Coding Deliver? A Difference-in-Differences Study of Cursor's Impact on Software Projects,2025,http://arxiv.org/abs/2511.04427v2,2511.04427v2,cs.SE,"cs.SE,cs.AI",https://arxiv.org/pdf/2511.04427v2,,ranked_by=relevance;score=4
P0218,Doppelganger Method: Breaking Role Consistency in LLM Agent via Prompt-based Transferable Adversarial Attack,2025,http://arxiv.org/abs/2506.14539v2,2506.14539v2,cs.AI,"cs.AI,cs.CR",https://arxiv.org/pdf/2506.14539v2,,ranked_by=relevance;score=4
P0219,EU-Agent-Bench: Measuring Illegal Behavior of LLM Agents Under EU Law,2025,http://arxiv.org/abs/2510.21524v1,2510.21524v1,cs.AI,cs.AI,https://arxiv.org/pdf/2510.21524v1,,ranked_by=relevance;score=4
P0220,Enforcing Temporal Constraints for LLM Agents,2025,http://arxiv.org/abs/2512.23738v1,2512.23738v1,cs.PL,"cs.PL,cs.AI,cs.FL,cs.LO",https://arxiv.org/pdf/2512.23738v1,,ranked_by=relevance;score=4
